,word,word_freq,doc_freq,group_freq
76292,lapsing,1,1,1
76293,baasis,1,1,1
76294,condem,8,6,3
76295,privlige,1,1,1
76296,nazereth,1,1,1
76297,fater,2,2,1
76298,olone,1,1,1
76299,toney,2,2,1
76300,pastorally,2,2,1
76301,belived,1,1,1
76302,dimished,1,1,1
76303,indescribably,4,4,1
76304,aoul,1,1,1
76305,bosom,8,4,2
76306,tombs,2,1,1
76307,abodes,1,1,1
76308,anguish,6,6,2
76309,fateful,3,2,1
76310,vulgate,5,4,1
76311,infused,1,1,1
76312,concupiscence,3,2,1
76313,geothermal,1,1,1
76314,catechist,12,12,1
76315,believeing,3,3,1
76316,schimmrich,1,1,1
76317,semper,11,11,2
76318,quae,3,2,1
76319,saus,1,1,1
76320,behooves,1,1,1
76321,big-bang,1,1,1
76322,supposes,1,1,1
76323,fables,2,2,1
76324,puce,1,1,1
76325,subspace,1,1,1
76326,tongues,47,20,2
76327,vitalism,3,3,1
76328,self-organization,1,1,1
76329,baldly,1,1,1
76330,anno,1,1,1
76331,domini,3,2,1
76332,non-christianity,1,1,1
76333,unrighteously,1,1,1
76334,role-model,1,1,1
76335,falible,1,1,1
76336,infalible,1,1,1
76337,fellow-men,1,1,1
76338,duticci,1,1,1
76339,oftimes,1,1,1
76340,forgives,2,2,1
76341,beieve,1,1,1
76342,perfected,4,4,1
76343,pomeroy,10,4,2
76344,rrrr,2,2,1
76345,rrrrrrrrrrrrrrrabbits,3,3,1
76346,roadie,2,2,1
76347,pre-judged,2,2,1
76348,headbangers,2,1,1
76349,alcholics,1,1,1
76350,headbanger,2,2,1
76351,flout,2,2,1
76352,jcj,1,1,1
76353,withering,2,2,1
76354,harrassed,6,5,3
76355,harrassment,8,5,2
76356,paster,2,2,2
76357,abput,1,1,1
76358,decrees,3,3,2
76359,insparations,1,1,1
76360,re-affirmed,1,1,1
76361,shalkowski,1,1,1
76362,ozzy,1,1,1
76363,ex-singer,1,1,1
76364,clergymen,2,2,2
76365,centuries-old,9,9,2
76366,preciousness,1,1,1
76367,intros,1,1,1
76368,mmel,2,1,1
76369,strandard,1,1,1
76370,duling,1,1,1
76371,perrin,1,1,1
76372,look-ups,1,1,1
76373,njbc,2,1,1
76374,simpilistic,1,1,1
76375,hale,2,2,2
76376,ipeter,2,2,1
76377,apologist,13,12,5
76378,gasset,1,1,1
76379,entailment,1,1,1
76380,brauch,1,1,1
76381,manfred,4,4,3
76382,counterclaim,1,1,1
76383,hallucinated,1,1,1
76384,evidences,9,5,3
76385,orphan,3,3,2
76386,prayerfully,2,2,1
76387,doorsteps,7,7,2
76388,allegorized,1,1,1
76389,unbelieving,5,4,2
76390,ministries,12,7,2
76391,eternality,10,3,1
76392,awfulness,1,1,1
76393,rusch,3,1,1
76394,aristides,2,2,1
76395,athenagoras,1,1,1
76396,tatian,2,2,1
76397,theophilus,3,2,1
76398,antioch,3,3,2
76399,immanent,1,1,1
76400,irenaeus,7,4,1
76401,two-stage,2,2,2
76402,personage,1,1,1
76403,self-revelation,1,1,1
76404,trinitarianism,8,3,1
76405,monarchianism,4,3,1
76406,theodotus,1,1,1
76407,samosota,1,1,1
76408,artemon,1,1,1
76409,socinus,1,1,1
76410,unitarians,3,3,1
76411,consubstantial,6,3,1
76412,dunamis,1,1,1
76413,subsistence,12,3,2
76414,subsistent,2,1,1
76415,palpable,1,1,1
76416,indivisible,5,4,2
76417,hypostatic,1,1,1
76418,asignation,5,1,1
76419,undergirding,1,1,1
76420,modalistic,5,3,1
76421,praxeas,3,2,1
76422,noatus,1,1,1
76423,sabellius,4,1,1
76424,swedenborg,1,1,1
76425,scleiermacher,1,1,1
76426,ultra-simplex,1,1,1
76427,confounds,1,1,1
76428,manifesting,2,2,1
76429,sanctification,14,14,4
76430,depersonalizes,1,1,1
76431,noetus,2,1,1
76432,marcellus,1,1,1
76433,ancyra,1,1,1
76434,third-century,1,1,1
76435,hippolytus,2,2,1
76436,tertullian,10,6,1
76437,neo-economic,1,1,1
76438,trinitarians,1,1,1
76439,triunity,1,1,1
76440,consubstantiality,1,1,1
76441,triadic,1,1,1
76442,dispelling,1,1,1
76443,separateness,2,1,1
76444,co-eternality,1,1,1
76445,threeness,2,1,1
76446,neo-platonism,1,1,1
76447,hypostases,2,1,1
76448,homoousios,1,1,1
76449,tritheistic,1,1,1
76450,subordinationism,1,1,1
76451,arius,4,2,1
76452,unipersonal,1,1,1
76453,monotheistic,4,3,3
76454,unbegotten,2,2,1
76455,venerated,1,1,1
76456,nonpersonal,1,1,1
76457,noneternal,1,1,1
76458,emanation,1,1,1
76459,hierarchial,1,1,1
76460,soteriology,1,1,1
76461,adoptionism,1,1,1
76462,athanasius,6,4,1
76463,nyssa,3,2,1
76464,nazianzus,2,1,1
76465,co-equal,2,1,1
76466,coinherent,1,1,1
76467,undivided,2,2,1
76468,contemplates,2,2,2
76469,distillation,1,1,1
76470,unhesitatingly,1,1,1
76471,co-eternal,1,1,1
76472,ineffable,1,1,1
76473,nicea,9,5,2
76474,cappadocians,1,1,1
76475,constantinople,17,10,2
76476,hypostatese,1,1,1
76477,ousia,1,1,1
76478,desiree,2,2,1
76479,babylonia,1,1,1
76480,bosnians,33,23,4
76481,assyrians,3,3,2
76482,babylonians,3,2,1
76483,moslem-oriented,1,1,1
76484,deluging,1,1,1
76485,fundamentalistic,1,1,1
76486,b-s,1,1,1
76487,vineyard,3,2,1
76488,cumbereth,1,1,1
76489,dung,2,2,2
76490,uprooted,3,3,2
76491,genuineness,1,1,1
76492,godism,1,1,1
76493,meagre,4,4,1
76494,credulously,2,2,1
76495,uw-eau,1,1,1
76496,wiccan,3,3,2
76497,wisconsin-eau,1,1,1
76498,foard,6,6,2
76499,interprete,2,2,2
76500,termonology,1,1,1
76501,ceastation,1,1,1
76502,adue,1,1,1
76503,rebelled,7,5,3
76504,spanked,3,2,1
76505,unloving,3,3,1
76506,calused,1,1,1
76507,pinpricks,2,1,1
76508,kenosis,1,1,1
76509,clh,6,6,1
76510,conclussion,1,1,1
76511,distinquish,1,1,1
76512,adulterous,4,4,1
76513,tenses,1,1,1
76514,freethinkers,1,1,1
76515,unforunate,1,1,1
76516,dout,1,1,1
76517,dubiously,1,1,1
76518,underlines,3,3,3
76519,exhaustively,1,1,1
76520,impossiblity,1,1,1
76521,presupposed,1,1,1
76522,presuppostions,1,1,1
76523,criticezed,1,1,1
76524,presuppostitons,1,1,1
76525,highlander,1,1,1
76526,presuption,1,1,1
76527,presuppositional,1,1,1
76528,annointed,5,5,2
76529,self-evidently,2,2,1
76530,premisses,1,1,1
76531,foce,2,2,1
76532,two-tiered,5,5,2
76533,annuls,5,4,2
76534,gaus,4,3,2
76535,irregardless,1,1,1
76536,centurion,7,4,1
76537,schoeps,2,2,1
76538,hollowed,5,2,2
76539,sabbatarians,1,1,1
76540,fortitude,3,3,2
76541,christlike,1,1,1
76542,kemp,4,3,3
76543,lampshades,1,1,1
76544,decorational,1,1,1
76545,re-hashing,1,1,1
76546,gunnysacking,1,1,1
76547,christian-like,1,1,1
76548,philosphies,1,1,1
76549,rationalisations,1,1,1
76550,disbelievers,1,1,1
76551,belies,2,2,1
76552,erasmus,1,1,1
76553,counter-question,3,2,1
76554,nobodies,1,1,1
76555,somethingness,1,1,1
76556,pre-existence,4,3,1
76557,pre-spacetime,2,2,1
76558,shatters,2,2,1
76559,off-shoots,1,1,1
76560,davidian,152,114,5
76561,shephard,4,1,1
76562,survivalist,2,2,2
76563,armaggedon,1,1,1
76564,wouldn,2,2,2
76565,pre-resurrection,1,1,1
76566,disembodied,1,1,1
76567,omitting,5,5,2
76568,lavished,1,1,1
76569,synod,6,5,2
76570,remarried,1,1,1
76571,consummated,2,2,2
76572,specifially,2,2,1
76573,nasb,21,6,1
76574,contorting,2,2,1
76575,isrealites,1,1,1
76576,childrens,9,8,3
76577,pogrom,10,6,2
76578,legitmacy,1,1,1
76579,inescapble,1,1,1
76580,necesarily,2,2,1
76581,ryrie,1,1,1
76582,reproof,3,3,1
76583,galations,1,1,1
76584,receieved,1,1,1
76585,prominantly,1,1,1
76586,foreknows,1,1,1
76587,graps,1,1,1
76588,inevitablity,1,1,1
76589,governemnts,1,1,1
76590,onan,1,1,1
76591,testmament,1,1,1
76592,annias,3,3,1
76593,spahira,1,1,1
76594,jersualem,2,2,1
76595,chaldea,2,2,2
76596,inturn,1,1,1
76597,mene,2,1,1
76598,tekel,1,1,1
76599,peres,5,5,2
76600,persians,35,16,3
76601,exammple,1,1,1
76602,extirmination,1,1,1
76603,cannanites,5,4,1
76604,accrodingly,1,1,1
76605,tlak,1,1,1
76606,dilly-dallying,1,1,1
76607,sweety-pie,1,1,1
76608,defendants,16,10,4
76609,haefner,1,1,1
76610,bereans,6,6,2
76611,annulments,1,1,1
76612,mistinterpreting,1,1,1
76613,remarriage,1,1,1
76614,anullment,1,1,1
76615,wrongdoings,1,1,1
76616,beytullah,1,1,1
76617,fundamenalist,1,1,1
76618,shanti,2,2,1
76619,anti-moslem,1,1,1
76620,gentium,1,1,1
76621,chruch,6,4,1
76622,jerkius,1,1,1
76623,kneeus,1,1,1
76624,disputable,1,1,1
76625,theologic,1,1,1
76626,premices,1,1,1
76627,stormtroopers,4,4,2
76628,marched,18,15,4
76629,outages,1,1,1
76630,permited,1,1,1
76631,presupposing,1,1,1
76632,doll-pink,1,1,1
76633,nefertiti,2,1,1
76634,egyptologist,1,1,1
76635,blond-haired,1,1,1
76636,enourmously,1,1,1
76637,negroid,1,1,1
76638,bosporus,6,6,2
76639,subcontinent,1,1,1
76640,arabs,384,168,3
76641,nassar,1,1,1
76642,sadat,1,1,1
76643,undercurrent,1,1,1
76644,oppressor,1,1,1
76645,dicotomy,1,1,1
76646,beeson,1,1,1
76647,ankerberg,1,1,1
76648,dinkins,1,1,1
76649,exaggerations,5,5,3
76650,anchorage,1,1,1
76651,sean-ryan,1,1,1
76652,iditarod,1,1,1
76653,inculcate,2,2,2
76654,gloss,5,5,3
76655,self-evdent,2,2,2
76656,unreasoning,3,3,2
76657,superstitions,2,2,2
76658,homeric,2,2,2
76659,impartially,2,2,2
76660,sufferred,2,2,1
76661,historcity,1,1,1
76662,willign,2,2,1
76663,dogmatism,2,2,1
76664,spurrious,1,1,1
76665,monologocentric,1,1,1
76666,koinonia,1,1,1
76667,communties,1,1,1
76668,warsaw,43,20,4
76669,abhorent,2,2,1
76670,incest,11,7,2
76671,cannablism,1,1,1
76672,retyping,2,2,1
76673,reconciling,2,2,2
76674,divination,5,5,2
76675,shimpei,1,1,1
76676,yamashita,1,1,1
76677,abstinence-education,2,2,1
76678,contraceptive-education,2,2,1
76679,non-liberal,4,2,1
76680,eesau,1,1,1
76681,eee-saw,1,1,1
76682,esu,2,1,1
76683,viloating,1,1,1
76684,eaither,1,1,1
76685,croats,75,30,4
76686,underscores,5,4,3
76687,ethiopian,8,4,2
76688,eunuch,2,1,1
76689,ethiopians,1,1,1
76690,in-born,1,1,1
76691,de-energized,1,1,1
76692,contemplative,1,1,1
76693,extroversion,3,1,1
76694,introversion,3,1,1
76695,introverted,3,1,1
76696,extrovert,2,1,1
76697,introvert,2,1,1
76698,energized,2,1,1
76699,energizing,1,1,1
76700,frustratingly,1,1,1
76701,temere,1,1,1
76702,illogic,2,2,1
76703,geno,2,2,1
76704,not-a,1,1,1
76705,asumption,1,1,1
76706,ecclesiological,1,1,1
76707,christanity,3,3,2
76708,christaianity,1,1,1
76709,inspir,2,2,1
76710,ation,3,3,1
76711,knowability,1,1,1
76712,pessimist,2,2,2
76713,scisms,1,1,1
76714,obfuscations,1,1,1
76715,yellow-polka,1,1,1
76716,purplish-orange,1,1,1
76717,techings,1,1,1
76718,fair-skinned,5,3,2
76719,tanned,2,2,2
76720,legalistic,5,5,3
76721,worhip,1,1,1
76722,betrothed,7,4,2
76723,love-relationship,1,1,1
76724,unmarried,3,3,1
76725,consummating,1,1,1
76726,jabberwock,1,1,1
76727,persay,1,1,1
76728,foreshadowings,2,1,1
76729,counterfeits,1,1,1
76730,darkly,2,2,1
76731,understnding,1,1,1
76732,theosis,2,2,2
76733,wham,1,1,1
76734,fundaligionists,1,1,1
76735,pharos,2,2,1
76736,pyramids,2,2,1
76737,interconnectedness,2,2,1
76738,imortality,1,1,1
76739,forgivenenss,1,1,1
76740,badenas,2,1,1
76741,endnotes,2,2,1
76742,augustinian,1,1,1
76743,calvinist,3,3,1
76744,ucns,1,1,1
76745,reconciled,11,9,2
76746,whitsell,6,6,1
76747,emptiness,2,2,2
76748,qualitywise,2,2,1
76749,language-learning,1,1,1
76750,seminaries,7,3,1
76751,polkadoted,1,1,1
76752,listmember,4,2,1
76753,weddings,6,5,3
76754,clergyman,5,2,2
76755,groom,1,1,1
76756,fathers-in,1,1,1
76757,seduced,2,2,1
76758,avowal,2,2,2
76759,vow,6,6,4
76760,probate,1,1,1
76761,fornicating,2,2,2
76762,revalation,1,1,1
76763,denommination,1,1,1
76764,leviticus,47,20,4
76765,duality,3,3,2
76766,profundity,1,1,1
76767,manley,1,1,1
76768,monsignor,1,1,1
76769,quixote,1,1,1
76770,uplifted,1,1,1
76771,constancy,2,1,1
76772,brood,2,2,1
76773,classifications,3,2,2
76774,dagon,2,1,1
76775,popes,11,6,1
76776,papacy,9,6,1
76777,unsoundness,3,3,2
76778,schismatics,8,3,2
76779,disobeyers,2,2,1
76780,trangression,1,1,1
76781,superiors,4,4,2
76782,resisting,9,7,4
76783,motu,3,1,1
76784,proprio,3,1,1
76785,episcopal,13,8,1
76786,consecrations,9,2,1
76787,archbishop,27,5,2
76788,tradtion,2,1,1
76789,consecration,12,5,2
76790,confer,7,2,1
76791,confers,3,3,2
76792,confect,2,2,1
76793,sacraments,8,6,1
76794,bishops,23,13,2
76795,pretence,3,3,2
76796,posited,1,1,1
76797,post-vatican,1,1,1
76798,discerned,1,1,1
76799,contemplation,3,3,2
76800,succession,7,7,3
76801,espiscopate,1,1,1
76802,charism,1,1,1
76803,magisterium,2,2,1
76804,ecclesial,2,2,1
76805,xvi,1,1,1
76806,gregorian,6,5,2
76807,channeled,2,2,1
76808,baptists,35,21,3
76809,abigail,1,1,1
76810,basica,1,1,1
76811,reveiew,1,1,1
76812,cleaver,3,3,2
76813,levene,1,1,1
76814,heifer,1,1,1
76815,stovall,1,1,1
76816,chavnist,2,2,1
76817,meditate,5,5,3
76818,ramzan,1,1,1
76819,philosopy,2,2,2
76820,hindiusm,1,1,1
76821,zorasterism,1,1,1
76822,buddihsm,1,1,1
76823,pledges,3,3,2
76824,theodicy,1,1,1
76825,pre-eminently,1,1,1
76826,lovingkindness,7,2,1
76827,psa,2,1,1
76828,nahum,3,3,2
76829,man-centered,1,1,1
76830,god-centered,1,1,1
76831,intercessory,1,1,1
76832,redemptive,5,4,2
76833,convicts,1,1,1
76834,regenerates,1,1,1
76835,indwells,2,2,2
76836,baptizes,1,1,1
76837,liane,2,2,1
76838,nkjv,5,2,1
76839,irreligious,1,1,1
76840,tabernacle,3,2,1
76841,dwell,17,14,3
76842,uprightly,1,1,1
76843,backbite,1,1,1
76844,usury,1,1,1
76845,aginst,2,2,2
76846,underfoot,1,1,1
76847,turnings,1,1,1
76848,screwtape,1,1,1
76849,techwood,1,1,1
76850,rejoice,11,9,4
76851,rationalized,2,2,1
76852,bogart,1,1,1
76853,esotericism,2,2,1
76854,hermeticism,1,1,1
76855,gnosticism,2,2,1
76856,occultism,2,2,2
76857,rosenkreutz,1,1,1
76858,twelker,1,1,1
76859,certianty,1,1,1
76860,impicitly,1,1,1
76861,rexlex,12,4,1
76862,shakier,2,2,1
76863,extra-biblical,2,2,1
76864,oranglican,1,1,1
76865,ourght,1,1,1
76866,chruches,3,3,1
76867,liturgies,2,2,1
76868,polity,3,3,2
76869,banality,1,1,1
76870,trivialized,4,4,2
76871,offertory,1,1,1
76872,well-attended,2,2,2
76873,man-god,1,1,1
76874,presense,9,6,3
76875,iceburg,1,1,1
76876,redeem,9,9,3
76877,obediently,2,2,1
76878,hfs,4,4,1
76879,hfsi,4,4,1
76880,westpark,4,4,1
76881,x-rated,1,1,1
76882,briefcase,7,4,2
76883,raunchy,1,1,1
76884,sub-human,5,3,3
76885,resentments,1,1,1
76886,obsene,1,1,1
76887,lewdly,1,1,1
76888,catapault,1,1,1
76889,depressive,1,1,1
76890,raytheon,1,1,1
76891,kitto,1,1,1
76892,disobeyed,2,2,2
76893,hair-splitting,1,1,1
76894,aghast,1,1,1
76895,zilch,5,5,3
76896,trampled,14,11,3
76897,campos,2,1,1
76898,castro-mayer,3,1,1
76899,catechisms,2,2,2
76900,modernism,1,1,1
76901,innoculated,2,2,2
76902,masse,6,6,3
76903,enlisting,1,1,1
76904,modernist,2,2,1
76905,magisterieum,2,2,1
76906,excels,1,1,1
76907,scorebook,1,1,1
76908,comprehending,7,6,2
76909,catechism,10,8,2
76910,drunkenness,4,4,1
76911,pentecost,8,7,1
76912,redeemer,7,4,2
76913,psalmist,8,4,3
76914,self-glorification,1,1,1
76915,substantiation,4,4,3
76916,tran-substantiation,2,1,1
76917,con-substantiation,1,1,1
76918,non-lutherans,1,1,1
76919,siegbert,1,1,1
76920,becker,2,1,1
76921,comforter,1,1,1
76922,drt,1,1,1
76923,collosians,1,1,1
76924,preeminence,2,2,1
76925,alligned,1,1,1
76926,chamberland,1,1,1
76927,christian-oriented,1,1,1
76928,thulcanra,1,1,1
76929,fanzine,2,1,1
76930,cr-technical,3,3,1
76931,harlots,2,2,1
76932,reconstitution,1,1,1
76933,sledd,4,3,1
76934,wanrs,1,1,1
76935,meetinf,1,1,1
76936,befoe,1,1,1
76937,imortant,1,1,1
76938,un-convert,1,1,1
76939,prosyletizing,1,1,1
76940,amgad,1,1,1
76941,bassili,1,1,1
76942,lasor,1,1,1
76943,habakkuk,1,1,1
76944,pesher,1,1,1
76945,eisenman,3,1,1
76946,maccabees,4,3,1
76947,quamran,1,1,1
76948,baigent,1,1,1
76949,thiering,1,1,1
76950,wayfaring,1,1,1
76951,aloysius,9,1,1
76952,gonzaga,4,1,1
76953,gonzage,1,1,1
76954,fainted,3,3,2
76955,borromeo,1,1,1
76956,con-secrated,1,1,1
76957,mortify,2,2,1
76958,soldier-saint,1,1,1
76959,igna,1,1,1
76960,tius,1,1,1
76961,loyola,1,1,1
76962,forbade,11,9,5
76963,con-fronted,1,1,1
76964,in-evitable,1,1,1
76965,clouding,1,1,1
76966,knelt,1,1,1
76967,flagellate,1,1,1
76968,onlooker,1,1,1
76969,sixteenth,13,7,4
76970,terri,1,1,1
76971,aloy,1,1,1
76972,sius,1,1,1
76973,crucifix,1,1,1
76974,solicing,1,1,1
76975,presuppose,2,2,2
76976,formed-ness,1,1,1
76977,fallibility,1,1,1
76978,knowably-infallible,1,1,1
76979,mannered,1,1,1
76980,punative,1,1,1
76981,vaya,1,1,1
76982,dios,1,1,1
76983,talmudic,1,1,1
76984,appropriateness,2,2,1
76985,zeal,11,10,3
76986,akways,1,1,1
76987,conforter,1,1,1
76988,wisdon,1,1,1
76989,abscence,2,2,2
76990,anti-christians,1,1,1
76991,anti-ecological,1,1,1
76992,perpetrator,11,10,4
76993,glorification,3,3,2
76994,christ-killers,1,1,1
76995,non-german,1,1,1
76996,romanies,1,1,1
76997,gypsies,13,5,2
76998,huntbach,7,7,1
76999,infallibilism,1,1,1
77000,grosseteste,3,1,1
77001,xxii,1,1,1
77002,beatific,1,1,1
77003,bellarmine,1,1,1
77004,tranfusion,1,1,1
77005,hargreaves,1,1,1
77006,laodicea,1,1,1
77007,admonishment,1,1,1
77008,discipleship,4,2,1
77009,relationship-based,1,1,1
77010,discipling,3,2,1
77011,horrific,3,3,2
77012,injustices,5,5,3
77013,mcveigh,2,1,1
77014,zwart,1,1,1
77015,abortion-law,2,2,1
77016,crucifixes,1,1,1
77017,non-biblical,1,1,1
77018,annulled,2,2,2
77019,ecstasy,5,5,2
77020,rejoicing,2,2,2
77021,truth-claims,1,1,1
77022,experiential,2,2,1
77023,heretofore,2,2,2
77024,brain-washed,6,6,3
77025,hovingh,1,1,1
77026,lexicons,4,3,2
77027,concordances,1,1,1
77028,koehler,1,1,1
77029,mandeldern,1,1,1
77030,jenni,1,1,1
77031,westermann,1,1,1
77032,masters-degree,1,1,1
77033,semester-long,2,1,1
77034,five-week,1,1,1
77035,exegesis,16,11,2
77036,recoginizes,1,1,1
77037,vowed,7,7,4
77038,anulments,2,1,1
77039,anulment,1,1,1
77040,consumate,2,2,1
77041,consumated,1,1,1
77042,shredder,1,1,1
77043,sayre,1,1,1
77044,waffled,1,1,1
77045,hamartia,3,2,1
77046,noachic,3,3,2
77047,god-fearer,2,2,1
77048,commended,2,2,1
77049,commendation,3,3,2
77050,superceded,15,5,2
77051,uncompromising,6,6,2
77052,convicting,3,3,2
77053,herbs,2,2,2
77054,rapacity,4,4,3
77055,commends,3,3,2
77056,deemphasizing,2,2,2
77057,christianization,1,1,1
77058,goerwitz,1,1,1
77059,oddjob,1,1,1
77060,excapes,1,1,1
77061,cleef,1,1,1
77062,absolve,6,6,3
77063,formlulating,2,2,1
77064,confidentially,2,2,1
77065,stratified,2,2,2
77066,wwc,1,1,1
77067,off-center,1,1,1
77068,uncaring,1,1,1
77069,hatfield,4,4,3
77070,disillusionment,8,6,2
77071,enslavement,2,2,2
77072,defiled,11,7,2
77073,sophmore,2,1,1
77074,erin,2,1,1
77075,unattractive,2,2,2
77076,therpy,1,1,1
77077,definatley,1,1,1
77078,noew,1,1,1
77079,carolinas,1,1,1
77080,hopeully,1,1,1
77081,abou,1,1,1
77082,waitng,1,1,1
77083,reatil,1,1,1
77084,happiest,2,2,1
77085,aske,1,1,1
77086,whic,1,1,1
77087,moree,1,1,1
77088,willpower,4,4,3
77089,siecus-style,2,2,1
77090,values-free,2,2,1
77091,abstinence-related,4,2,1
77092,single-copy,1,1,1
77093,fluctuate,5,5,4
77094,siecus,1,1,1
77095,determinent,1,1,1
77096,debunker,1,1,1
77097,ians,5,5,2
77098,self-sufficient,2,2,2
77099,strenth,2,2,1
77100,justifible,2,1,1
77101,cadet,1,1,1
77102,rotc,3,3,2
77103,stealh,1,1,1
77104,bio-weapons,2,2,2
77105,euphanisms,1,1,1
77106,waging,3,3,3
77107,croat,15,13,2
77108,sarajevo,19,8,2
77109,sebrenitsa,1,1,1
77110,impartiality,2,2,2
77111,expansionism,6,4,2
77112,khmer,16,10,3
77113,warships,9,6,3
77114,naaahh,1,1,1
77115,albatross,1,1,1
77116,porject,1,1,1
77117,courthouse,11,8,4
77118,mid-ceremony,1,1,1
77119,dissolving,2,2,2
77120,thoennes,1,1,1
77121,amplifications,3,3,1
77122,harmonize,3,3,1
77123,otherness,1,1,1
77124,disowned,1,1,1
77125,traitor,3,3,2
77126,stew,6,5,3
77127,incomparable,6,6,1
77128,disown,2,1,1
77129,matzoh,2,2,2
77130,resepct,1,1,1
77131,chaim,5,4,2
77132,potok,1,1,1
77133,bashevis,1,1,1
77134,archishop,1,1,1
77135,scandalous,12,11,4
77136,weakland,2,1,1
77137,pared,1,1,1
77138,buehler,2,2,1
77139,schisms,1,1,1
77140,dictionnaire,1,1,1
77141,theologie,1,1,1
77142,catholique,2,1,1
77143,congar,3,1,1
77144,affirms,5,5,2
77145,sedevacantists,1,1,1
77146,ipso,2,2,2
77147,repudiate,2,2,2
77148,ordinations,1,1,1
77149,pontiff,3,2,1
77150,afflicting,1,1,1
77151,poenis,1,1,1
77152,singula,1,1,1
77153,dicta,1,1,1
77154,delictis,2,1,1
77155,religionem,1,1,1
77156,ecclesiae,1,1,1
77157,unitatem,1,1,1
77158,munerum,1,1,1
77159,ecclesiasticorum,1,1,1
77160,usurpatione,1,1,1
77161,degue,1,1,1
77162,iniis,1,1,1
77163,exercendis,1,1,1
77164,consecrates,1,1,1
77165,pontifical,3,1,1
77166,latae,1,1,1
77167,sententiae,1,1,1
77168,laymen,3,2,2
77169,unversed,1,1,1
77170,repudiated,1,1,1
77171,yaldrini,1,1,1
77172,valeurs,1,1,1
77173,actuelles,1,1,1
77174,conferral,1,1,1
77175,rosalio,1,1,1
77176,lara,1,1,1
77177,repubblica,1,1,1
77178,consecrating,3,1,1
77179,dinh,1,1,1
77180,thuc,1,1,1
77181,consecrate,3,3,2
77182,prelates,2,2,2
77183,saventhem,3,1,1
77184,voce,1,1,1
77185,lefebvrist,1,1,1
77186,ratzinger,1,1,1
77187,cosmologists,1,1,1
77188,unwisely,2,1,1
77189,impinging,1,1,1
77190,masada,34,26,4
77191,double-edged,5,5,1
77192,progr,1,1,1
77193,urbane,1,1,1
77194,cosmopolitan,3,2,2
77195,laxness,1,1,1
77196,heads-i,1,1,1
77197,tails-you,1,1,1
77198,conundrums,1,1,1
77199,lout,1,1,1
77200,punted,1,1,1
77201,sharp-tongued,1,1,1
77202,barabbas,3,2,1
77203,trilingual,1,1,1
77204,predestined,12,7,2
77205,nonelect,1,1,1
77206,gamblers,1,1,1
77207,prostituting,1,1,1
77208,sobering,1,1,1
77209,crave,3,2,2
77210,wertzen,1,1,1
77211,hymns,8,6,2
77212,detour,1,1,1
77213,universalism,1,1,1
77214,probationary,2,2,2
77215,sssswish,1,1,1
77216,birth-control,1,1,1
77217,church-state,1,1,1
77218,masja,1,1,1
77219,pharisaical,1,1,1
77220,schaeffers,1,1,1
77221,inquisitiveness,1,1,1
77222,cartisian,1,1,1
77223,xianity,4,2,2
77224,rationalistic,1,1,1
77225,implacably,1,1,1
77226,unrelieved,1,1,1
77227,canalways,1,1,1
77228,whying,1,1,1
77229,decisevely,1,1,1
77230,insufferable,2,2,1
77231,lifestyles,6,6,4
77232,criticise,3,3,3
77233,sneer,5,5,2
77234,jeer,1,1,1
77235,possessor,10,10,4
77236,exaggerates,1,1,1
77237,fire-and,2,2,2
77238,assailed,1,1,1
77239,quote-screens,1,1,1
77240,heathan,1,1,1
77241,speil,1,1,1
77242,cosmicly,1,1,1
77243,sences,1,1,1
77244,confucious,1,1,1
77245,ceasar,1,1,1
77246,ulitmately,1,1,1
77247,achived,1,1,1
77248,immortailty,1,1,1
77249,pentateuch,2,2,1
77250,bhagavad-gita,5,4,2
77251,star-signs,1,1,1
77252,gutting,3,3,3
77253,lahelma,1,1,1
77254,gnothi,1,1,1
77255,seauton,1,1,1
77256,lehtotie,1,1,1
77257,jumalat,1,1,1
77258,ovat,1,1,1
77259,pakanoille,1,1,1
77260,suosiollisia,1,1,1
77261,tunne,1,1,1
77262,itsesi,1,1,1
77263,conciousness,3,2,2
77264,univeral,1,1,1
77265,annother,2,1,1
77266,alchohol,3,3,3
77267,shamed,3,3,1
77268,humbling,5,5,2
77269,binded,1,1,1
77270,egotistic,1,1,1
77271,motherly,7,5,3
77272,apprehensive,2,2,2
77273,graces,2,2,1
77274,ever-forgetting,1,1,1
77275,marries,2,2,2
77276,unceasingly,2,2,2
77277,nurturing,1,1,1
77278,medjugorje,1,1,1
77279,laurentin,1,1,1
77280,straying,1,1,1
77281,attaboy,2,2,2
77282,taoists,1,1,1
77283,arbitrariness,1,1,1
77284,paly,1,1,1
77285,non-geographic,1,1,1
77286,ditucci,1,1,1
77287,snideness,1,1,1
77288,truthes,1,1,1
77289,sproul,2,1,1
77290,copywrited,1,1,1
77291,tyndale,1,1,1
77292,deeper-level,1,1,1
77293,interfaith,2,2,2
77294,dispensation,5,5,3
77295,mumbled,1,1,1
77296,eucharist,10,8,2
77297,mtu,1,1,1
77298,mearcilessly,1,1,1
77299,renewals,2,2,2
77300,stagnate,1,1,1
77301,grudgery,1,1,1
77302,begrudged,1,1,1
77303,daybook,1,1,1
77304,suddreth,1,1,1
77305,judaica,2,1,1
77306,mumford,2,1,1
77307,fragmentary,9,8,4
77308,excavated,1,1,1
77309,lively,1,1,1
