,word,word_freq,doc_freq,group_freq
67985,psas,1,1,1
67986,vez,2,2,1
67987,toda,2,2,1
67988,olmos,1,1,1
67989,cristina,1,1,1
67990,saralegui,1,1,1
67991,mammograms,5,2,1
67992,gale,2,1,1
67993,glycoprotein,1,1,1
67994,baculovirus,1,1,1
67995,envelope-directed,1,1,1
67996,broadens,1,1,1
67997,crossreactive,1,1,1
67998,epitopes,1,1,1
67999,t-cell,4,2,1
68000,cytotoxic,2,1,1
68001,complexes,2,2,2
68002,pathogenesis,2,2,1
68003,mok,6,1,1
68004,breastfeeding,6,1,1
68005,anti-infective,4,2,1
68006,leukocytes,3,2,1
68007,lactoferrin,4,1,1
68008,iga,16,2,1
68009,lymphocyte,3,2,1
68010,mitogenic,2,1,1
68011,lactation,2,1,1
68012,secretory,3,2,1
68013,uninfected,2,1,1
68014,breastfed,5,2,2
68015,incubation,3,2,1
68016,bottlefed,2,1,1
68017,igg,5,2,1
68018,glycoproteins,2,1,1
68019,infinitesimal,2,2,2
68020,iv-drug,2,2,2
68021,resurging,1,1,1
68022,depleted,3,3,2
68023,reinfection,1,1,1
68024,aetiology,1,1,1
68025,hindrance,4,3,2
68026,schechter,4,2,2
68027,epidemiological,2,1,1
68028,hiv-free,1,1,1
68029,aids-defining,1,1,1
68030,ifna,1,1,1
68031,vento,2,1,1
68032,ifn,6,1,1
68033,autoantibodies,3,1,1
68034,autoimmune,5,3,1
68035,hasten,6,6,4
68036,catanzaro,1,1,1
68037,asymptomatic,5,5,1
68038,cah,9,5,1
68039,sera,1,1,1
68040,enzyme-linked,3,3,1
68041,immunosorbent,3,3,1
68042,assay,4,2,1
68043,titres,1,1,1
68044,aminoterminal,1,1,1
68045,hla,3,1,1
68046,homologous,1,1,1
68047,carboxy,1,1,1
68048,hcv,1,1,1
68049,haplotypes,1,1,1
68050,voit,1,1,1
68051,reichman,1,1,1
68052,tammes,1,1,1
68053,diferdinando,2,1,1
68054,curbing,1,1,1
68055,heterosexually,3,1,1
68056,nwanyanwu,2,1,1
68057,okey,2,1,1
68058,misclassification,1,1,1
68059,reclassified,3,2,2
68060,reclassification,1,1,1
68061,mondiale,1,1,1
68062,sante,1,1,1
68063,geneve,1,1,1
68064,releve,1,1,1
68065,epidemiologique,1,1,1
68066,hebdomadaire,1,1,1
68067,d'immunodeficience,1,1,1
68068,acquise,1,1,1
68069,sida,2,1,1
68070,donnees,1,1,1
68071,decembre,1,1,1
68072,nombre,1,1,1
68073,territoire,1,1,1
68074,notifi,1,1,1
68075,afrique,2,1,1
68076,algerie,1,1,1
68077,angola,20,12,4
68078,benin,2,1,1
68079,botswana,1,1,1
68080,burkina,1,1,1
68081,faso,1,1,1
68082,burundi,1,1,1
68083,cameroon,1,1,1
68084,cameroun,1,1,1
68085,cap-vert,1,1,1
68086,verde,1,1,1
68087,republique,8,1,1
68088,centrafricaine,1,1,1
68089,tchad,1,1,1
68090,comoros,1,1,1
68091,comores,1,1,1
68092,congo,2,2,2
68093,d'ivoire,1,1,1
68094,djibouti,1,1,1
68095,egypte,1,1,1
68096,guinea,7,5,2
68097,guinee,2,1,1
68098,equatoriale,1,1,1
68099,ethiopia,12,9,7
68100,ethiopie,1,1,1
68101,gabon,1,1,1
68102,gambia,1,1,1
68103,gambie,1,1,1
68104,guinea-bissau,1,1,1
68105,guinee-bissau,1,1,1
68106,kenya,3,3,2
68107,lesotho,1,1,1
68108,liberia,9,8,3
68109,libyan,3,3,2
68110,jamahiriya,2,1,1
68111,arabe,2,1,1
68112,libyenne,1,1,1
68113,madagascar,1,1,1
68114,malawi,2,2,2
68115,mali,1,1,1
68116,mauritania,1,1,1
68117,mauritanie,1,1,1
68118,mauritius,2,2,2
68119,morocco,11,7,3
68120,maroc,1,1,1
68121,mozambique,6,2,2
68122,namibia,2,2,2
68123,namibie,1,1,1
68124,niger,1,1,1
68125,nigeria,3,2,2
68126,rwanda,3,2,1
68127,principe,2,1,1
68128,tome-et,1,1,1
68129,seychelles,1,1,1
68130,leone,2,2,1
68131,somalia,47,25,6
68132,somalie,1,1,1
68133,soudan,1,1,1
68134,swaziland,2,2,2
68135,togo,1,1,1
68136,tunisia,4,4,2
68137,tunisie,1,1,1
68138,ouganda,1,1,1
68139,republique-unie,1,1,1
68140,tanzanie,1,1,1
68141,zaire,3,2,2
68142,zambia,4,2,2
68143,zambie,1,1,1
68144,zimbabwe,1,1,1
68145,americas,7,7,5
68146,ameriques,1,1,1
68147,anguilla,1,1,1
68148,antigua,1,1,1
68149,barbuda,2,1,1
68150,antigua-et,1,1,1
68151,argentina,28,3,3
68152,argentine,22,2,2
68153,barbados,1,1,1
68154,barbade,1,1,1
68155,belize,1,1,1
68156,bermudes,1,1,1
68157,bolivia,1,1,1
68158,bolivie,1,1,1
68159,bresil,1,1,1
68160,iles,8,1,1
68161,vierges,1,1,1
68162,britanniques,1,1,1
68163,caimanes,1,1,1
68164,colombie,1,1,1
68165,rica,1,1,1
68166,dominica,1,1,1
68167,dominicaine,1,1,1
68168,equateur,1,1,1
68169,guiana,3,3,3
68170,guyane,1,1,1
68171,francaise,2,1,1
68172,guadeloupe,1,1,1
68173,guatemala,3,3,2
68174,honduras,1,1,1
68175,jamaica,2,2,2
68176,jamaique,1,1,1
68177,martinique,1,1,1
68178,mexique,1,1,1
68179,montserrat,1,1,1
68180,antilles,2,1,1
68181,aruba,2,1,1
68182,neerlandaises,1,1,1
68183,paraguay,1,1,1
68184,perou,1,1,1
68185,kitts,1,1,1
68186,nevis,2,2,2
68187,saint-kitts,1,1,1
68188,et-nevis,1,1,1
68189,sainte-lucie,1,1,1
68190,lucia,1,1,1
68191,grenadines,2,1,1
68192,vincent-et,1,1,1
68193,suriname,1,1,1
68194,trinidad,1,1,1
68195,tobago,2,1,1
68196,trinite-et,1,1,1
68197,caicos,1,1,1
68198,turques,1,1,1
68199,caiques,1,1,1
68200,etats-unis,1,1,1
68201,derique,1,1,1
68202,uruguay,1,1,1
68203,venezuela,1,1,1
68204,asie,1,1,1
68205,afghanistan,19,13,5
68206,bahrain,12,2,2
68207,bahrein,1,1,1
68208,bhutan,1,1,1
68209,bhoutan,1,1,1
68210,brunei,2,1,1
68211,darussalam,2,1,1
68212,burma,1,1,1
68213,myanmar,3,1,1
68214,birmanie,1,1,1
68215,voir,3,3,2
68216,cambodia,42,28,5
68217,cambodge,1,1,1
68218,chine,2,1,1
68219,cyprus,108,38,3
68220,chypre,1,1,1
68221,populaire,2,1,1
68222,democratique,2,1,1
68223,coree,2,1,1
68224,inde,4,4,2
68225,indonesie,1,1,1
68226,islamique,1,1,1
68227,japon,1,1,1
68228,jordanie,1,1,1
68229,koweit,1,1,1
68230,lao,3,2,2
68231,liban,1,1,1
68232,macao,1,1,1
68233,malaisie,1,1,1
68234,maldives,1,1,1
68235,mongolia,1,1,1
68236,mongolie,1,1,1
68237,nepal,2,1,1
68238,oman,5,2,2
68239,qatar,7,4,3
68240,arabie,1,1,1
68241,saoudite,1,1,1
68242,singapour,1,1,1
68243,lanka,1,1,1
68244,syrian,50,34,4
68245,syrienne,1,1,1
68246,thailande,1,1,1
68247,turquie,7,7,2
68248,emirates,7,4,2
68249,emirats,1,1,1
68250,arabes,1,1,1
68251,viet,6,6,2
68252,albania,8,5,2
68253,albanie,1,1,1
68254,autriche,1,1,1
68255,belarus,7,5,3
68256,belgique,1,1,1
68257,bulgarie,1,1,1
68258,tchecoslovaquie,1,1,1
68259,danemark,1,1,1
68260,finlande,1,1,1
68261,allemagne,1,1,1
68262,grece,7,2,2
68263,hongrie,1,1,1
68264,islande,1,1,1
68265,irlande,1,1,1
68266,italie,1,1,1
68267,lettonie,1,1,1
68268,lituanie,1,1,1
68269,luxembourg,3,2,2
68270,malta,1,1,1
68271,malte,1,1,1
68272,pays-bas,1,1,1
68273,norvege,1,1,1
68274,pologne,1,1,1
68275,roumanie,1,1,1
68276,russie,1,1,1
68277,saint-marin,1,1,1
68278,espagne,1,1,1
68279,royaume-uni,1,1,1
68280,yougoslavie,2,1,1
68281,oceanie,1,1,1
68282,samoa,3,1,1
68283,americaines,1,1,1
68284,australie,1,1,1
68285,federated,1,1,1
68286,micronesia,1,1,1
68287,etats,1,1,1
68288,federes,1,1,1
68289,micronesie,1,1,1
68290,fiji,1,1,1
68291,fidji,1,1,1
68292,polynesia,1,1,1
68293,polynesie,1,1,1
68294,guam,4,2,2
68295,kiribati,1,1,1
68296,mariana,3,2,2
68297,mariannes,1,1,1
68298,nauru,1,1,1
68299,caledonia,1,1,1
68300,nouvelle-caledonie,1,1,1
68301,dependances,1,1,1
68302,nouvelle-zelande,1,1,1
68303,niue,1,1,1
68304,palau,1,1,1
68305,papouasie,1,1,1
68306,nouvelle-guinee,1,1,1
68307,tokelau,1,1,1
68308,tonga,8,3,2
68309,tuvalu,1,1,1
68310,vanuatu,1,1,1
68311,futuna,2,1,1
68312,ci-dessus,1,1,1
68313,statistiques,1,1,1
68314,rapportant,1,1,1
68315,comprennent,1,1,1
68316,herzegovina,9,8,2
68317,croatia,37,16,4
68318,macedonia,21,8,2
68319,l'ancienne,1,1,1
68320,serbia,44,25,4
68321,refere,1,1,1
68322,republiques,1,1,1
68323,territoires,1,1,1
68324,bosnie-herzegovine,1,1,1
68325,federative,1,1,1
68326,socialiste,1,1,1
68327,croatie,1,1,1
68328,macedoine,1,1,1
68329,serbie,1,1,1
68330,slovenie,1,1,1
68331,pauley,1,1,1
68332,phylicia,1,1,1
68333,rashad,1,1,1
68334,narrators,1,1,1
68335,chid,5,1,1
68336,audiovisuals,1,1,1
68337,subfiles,1,1,1
68338,subfile,1,1,1
68339,cancerlit,2,1,1
68340,esterhay,1,1,1
68341,icic,2,1,1
68342,monographs,3,3,3
68343,cancergrams,1,1,1
68344,jjj,1,1,1
68345,health-promoting,1,1,1
68346,self-examination,6,3,2
68347,checkups,1,1,1
68348,mammogram,2,1,1
68349,cervix,1,1,1
68350,esophagus,3,3,1
68351,myeloma,1,1,1
68352,non-hodgkin,1,1,1
68353,lymphoma,1,1,1
68354,testis,1,1,1
68355,question-and,1,1,1
68356,cookbook-style,1,1,1
68357,survivor,35,30,6
68358,psychosocial,1,1,1
68359,recordkeeping,1,1,1
68360,nonmedical,1,1,1
68361,sensitively,1,1,1
68362,coped,2,2,2
68363,lumpectomy,1,1,1
68364,mastectomy,4,3,1
68365,self-exams,1,1,1
68366,magazine-style,1,1,1
68367,hematology-oncology,1,1,1
68368,health-related,1,1,1
68369,disease-related,1,1,1
68370,desea,1,1,1
68371,hablar,1,1,1
68372,especialista,1,1,1
68373,sobre,5,1,1
68374,llame,1,1,1
68375,mujer,1,1,1
68376,fotonovela,1,1,1
68377,datos,2,1,1
68378,habito,1,1,1
68379,fumar,3,1,1
68380,recomendaciones,1,1,1
68381,dejar,2,1,1
68382,guia,2,1,1
68383,hagase,2,1,1
68384,prueba,2,1,1
68385,salud,1,1,1
68386,familia,2,2,2
68387,mamograma,1,1,1
68388,metodo,1,1,1
68389,diagnosticar,1,1,1
68390,cuello,1,1,1
68391,utero,2,2,2
68392,debe,1,1,1
68393,examenes,1,1,1
68394,senos,1,1,1
68395,self-exam,1,1,1
68396,preguntas,1,1,1
68397,respuestas,1,1,1
68398,seleccion,1,1,1
68399,mamografia,1,1,1
68400,tratamiento,3,1,1
68401,quimioterapia,1,1,1
68402,contra,5,5,3
68403,radioterapia,1,1,1
68404,paciente,1,1,1
68405,durante,1,1,1
68406,reyn,2,1,1
68407,adheres,4,4,2
68408,withdrew,16,13,4
68409,underwent,4,3,3
68410,hiv-status,1,1,1
68411,audrey,3,2,2
68412,methodologically,4,4,3
68413,person-hours,3,2,2
68414,infection-control,1,1,1
68415,kolata,1,1,1
68416,pharmaceutical,6,4,2
68417,scolnick,4,1,1
68418,merck,6,2,1
68419,rahway,1,1,1
68420,infective,1,1,1
68421,breastmilk,6,1,1
68422,perre,2,1,1
68423,igm,7,2,2
68424,kigali,2,1,1
68425,partum,3,1,1
68426,assayed,1,1,1
68427,blot,2,2,1
68428,polymerase,2,2,1
68429,pol,9,8,4
68430,univariate,1,1,1
68431,multivariate,1,1,1
68432,postnatal,1,1,1
68433,early-stage,1,1,1
68434,inter-company,1,1,1
68435,bristol-myers,1,1,1
68436,hoffman-la,1,1,1
68437,glaxo,2,2,1
68438,roche,1,1,1
68439,pfizer,1,1,1
68440,smithkline,1,1,1
68441,beecham,1,1,1
68442,sigma-tau,1,1,1
68443,syntex,1,1,1
68444,boehringer,1,1,1
68445,ingelheim,1,1,1
68446,daylong,2,2,2
68447,amfar,1,1,1
68448,calman,1,1,1
68449,hesperidin,4,1,1
68450,retest,1,1,1
68451,bioflavonoids,3,1,1
68452,varicose,1,1,1
68453,gastro-intestinal,1,1,1
68454,chewable,2,1,1
68455,pycnogenol,1,1,1
68456,rosehamilton,2,2,1
68457,coitus,3,3,1
68458,interruptus,3,3,1
68459,jukes,1,1,1
68460,hosp,1,1,1
68461,groggy,1,1,1
68462,dozing,2,2,2
68463,bobm,1,1,1
68464,toning,2,2,2
68465,circumferences,1,1,1
68466,non-pitching,1,1,1
68467,liposuction,3,3,3
68468,electromagnetical,6,6,1
68469,unneccessary,5,5,2
68470,lable,2,2,1
68471,quackish,2,2,1
68472,hallmarks,5,5,2
68473,sheutter,1,1,1
68474,hypersensitivity,8,4,1
68475,strawberries,1,1,1
68476,poupore,2,1,1
68477,dowding,3,3,1
68478,abscent,1,1,1
68479,excactly,1,1,1
68480,skeptic-faq,1,1,1
68481,jostein,1,1,1
68482,dsm-iiir,1,1,1
68483,unending,3,3,2
68484,superstitious,3,3,2
68485,rapaport,1,1,1
68486,o-c,1,1,1
68487,pharmacotherapy,2,1,1
68488,jermain,1,1,1
68489,crismon,1,1,1
68490,seteven,1,1,1
68491,rapoport,2,2,1
68492,matig,1,1,1
68493,mavissakalian,1,1,1
68494,nerv,1,1,1
68495,silhouetted,1,1,1
68496,mechalas,18,18,3
68497,entrainment,1,1,1
68498,relaxation-related,1,1,1
68499,self-hypnosis,1,1,1
68500,autonomic,2,2,1
68501,pivarnik,2,2,1
68502,brie,1,1,1
68503,clamor,2,2,2
68504,broad-spectrum,12,6,1
68505,gorden,3,3,1
68506,rubenfeld,4,4,1
68507,reinnoculate,5,3,1
68508,colonizes,3,3,1
68509,warrented,1,1,1
68510,probalby,5,5,1
68511,restricitng,5,5,1
68512,oxalates,5,5,1
68513,livestock,8,7,4
68514,laryngospasm,1,1,1
68515,dnc,4,4,2
68516,osu-com,1,1,1
68517,kiril,3,3,1
68518,junkins,1,1,1
68519,saffrole,3,1,1
68520,putatively,1,1,1
68521,wintergreen,1,1,1
68522,pepke,2,1,1
68523,mfenet,1,1,1
68524,scri,3,3,2
68525,tallahassee,1,1,1
68526,meta-disclaimer,1,1,1
68527,zygon,2,1,1
68528,niggling,1,1,1
68529,muzak,1,1,1
68530,deffo,1,1,1
68531,arggh,1,1,1
68532,chelation,7,3,1
68533,emphesema,3,2,1
68534,mimimized,2,2,1
68535,manic-depressive,2,1,1
68536,turan,43,5,2
68537,hochman,10,3,3
68538,inguianl,2,2,1
68539,constipation,4,2,1
68540,duodenum,1,1,1
68541,dnaase,1,1,1
68542,secreted,2,2,1
68543,aaj,1,1,1
68544,traister,4,4,1
68545,dander,2,2,1
68546,tradiitional,1,1,1
68547,precocious,2,2,2
68548,puberty,5,4,2
68549,lamar,1,1,1
68550,candidal,5,5,1
68551,randomized,8,6,1
68552,reinoculate,2,2,1
68553,sloping,2,2,1
68554,widex,11,3,1
68555,reprogramed,2,2,1
68556,resound,11,3,1
68557,resounds,2,2,1
68558,mdma,1,1,1
68559,nootropics,3,1,1
68560,interchangably,1,1,1
68561,deceiving,8,7,5
68562,flodded,1,1,1
68563,substabces,1,1,1
68564,pharmacological,1,1,1
68565,pharmacodynamics,1,1,1
68566,neuropharmacology,1,1,1
68567,consonant,2,2,2
68568,programable,1,1,1
68569,loudness,1,1,1
68570,missleading,1,1,1
68571,progresslively,1,1,1
68572,descriminate,1,1,1
68573,whispered,2,2,2
68574,veternarians,2,2,1
68575,biochemists,2,2,1
68576,knowns,2,2,1
68577,pre-op,2,2,1
68578,decontamination,2,2,1
68579,enteral,3,3,1
68580,recalcitrant,2,2,1
68581,difficile,2,2,1
68582,enemas,4,3,1
68583,repopulate,2,2,1
68584,symptomatically,2,2,1
68585,euphemism,8,8,4
68586,dismukes-w,2,2,1
68587,wade-j,2,2,1
68588,lee-j,2,2,1
68589,dockery-b,2,2,1
68590,hain-j,2,2,1
68591,n-engl,2,2,1
68592,j-med,2,2,1
68593,active-treatment,2,2,1
68594,all-placebo,2,2,1
68595,empiric,7,4,2
68596,enteritis,3,3,1
68597,repopulation,3,3,1
68598,anecdotally,5,5,3
68599,etiologic,3,3,1
68600,pms,51,5,3
68601,happpening,1,1,1
68602,hooey,6,5,2
68603,side-tracked,1,1,1
68604,subgroups,3,3,3
68605,pmt-a,3,1,1
68606,pmt-d,4,1,1
68607,irritability,2,1,1
68608,insomnia,7,5,2
68609,pmt-c,4,1,1
68610,pmt-h,5,1,1
68611,hyperhydration,1,1,1
68612,edema,3,3,2
68613,extremities,2,2,2
68614,luteal,2,1,1
68615,prostaglandin,1,1,1
68616,linoleic,2,1,1
68617,safflower,1,1,1
68618,primrose,2,1,1
68619,midluteal,2,1,1
68620,estridol,1,1,1
68621,cystol,1,1,1
68622,fertil,1,1,1
68623,steril,1,1,1
68624,aldosterone,1,1,1
68625,sundromes,1,1,1
68626,etiology,1,1,1
68627,reprod,4,1,1
68628,high-carbohydrate,1,1,1
68629,mastopathy,2,1,1
68630,self-reported,1,1,1
68631,quantitated,1,1,1
68632,nodularity,1,1,1
68633,retinol,49,3,1
68634,sysmptoms,2,1,1
68635,reoccur,1,1,1
68636,crossoverr,1,1,1
68637,pract,1,1,1
68638,significanttly,1,1,1
68639,efects,1,1,1
68640,supplemented,3,2,2
68641,rubinow,1,1,1
68642,nimh,1,1,1
68643,first-line,1,1,1
68644,tocopherol,1,1,1
68645,alpha-tocopherol,1,1,1
68646,symptomalogy,1,1,1
68647,pmt,2,2,2
68648,itracellular,1,1,1
68649,perimenstrual,1,1,1
68650,pyrrolidone,1,1,1
68651,carboxylic,2,1,1
68652,menstruation,5,5,3
68653,assocoiated,1,1,1
68654,pretreatment,1,1,1
68655,lymphocytes,1,1,1
68656,polymorphonuclear,2,2,1
68657,supplemenation,1,1,1
68658,multivitamin,2,1,1
68659,beri-beri,1,1,1
68660,pellagra,1,1,1
68661,scruvy,1,1,1
68662,retrospective,6,5,3
68663,optivite,2,1,1
68664,supplementated,1,1,1
68665,midlutel,1,1,1
68666,ohboy,2,2,1
68667,thermo,1,1,1
68668,genics,1,1,1
68669,theophylline,3,1,1
68670,ephedrine,3,1,1
68671,dehyrated,1,1,1
68672,stamina,1,1,1
68673,primatene,1,1,1
68674,diuretics,1,1,1
68675,hot-weather,1,1,1
68676,diuresis,1,1,1
68677,urinated,3,3,3
68678,calcified,3,2,1
68679,imbalances,3,3,2
68680,calcification,1,1,1
68681,patietns,1,1,1
68682,interrationships,1,1,1
68683,ischemic,1,1,1
68684,clacification,1,1,1
68685,atherosclerosis,3,2,1
68686,cholesterol-fed,1,1,1
68687,cholesterrol,1,1,1
68688,athersclerosis,1,1,1
68689,blix,5,4,1
68690,obligate,3,2,1
68691,anaerobes,4,2,1
68692,facultative,1,1,1
68693,anus,4,4,1
68694,starve,15,14,4
68695,colonize,4,3,1
68696,cleaply,1,1,1
68697,kota,1,1,1
68698,bharu,1,1,1
68699,kelantan,1,1,1
68700,hymen,1,1,1
68701,ovum,2,2,2
68702,near-normal,1,1,1
68703,hymens,1,1,1
68704,rupturing,1,1,1
68705,phenomenae,1,1,1
68706,workplaces,3,2,2
68707,afscme,6,1,1
68708,commemorate,8,5,5
68709,afl-cio,2,1,1
68710,diseased,3,3,3
68711,vallandingham,1,1,1
68712,overtook,2,2,2
68713,lucasville,1,1,1
68714,burgeoning,1,1,1
68715,overcrowding,2,2,2
68716,understaffing,2,2,2
68717,officer-to,1,1,1
68718,inmate,1,1,1
68719,correctional,5,5,3
68720,job-related,4,2,2
68721,perilous,5,5,4
68722,occupations,4,4,2
68723,barricaded,1,1,1
68724,semiautomatic,10,6,2
68725,osha,6,1,1
68726,mcentee,2,1,1
68727,federally-approved,1,1,1
68728,exempted,19,18,5
68729,cognizant,2,2,2
68730,jargonese,1,1,1
68731,non-doctor,1,1,1
68732,non-doctors,3,1,1
68733,well-constructed,1,1,1
68734,rose-colored,1,1,1
68735,leanings,8,8,5
68736,karelian,2,2,1
68737,antibiotic-related,1,1,1
68738,bobbing,5,5,2
68739,toxoplasmosys,3,3,1
68740,unborn,21,15,4
68741,higashi,1,1,1
68742,tsukuba,1,1,1
68743,ibaraki,1,1,1
68744,acceptances,2,2,1
68745,loma-linda,2,2,1
68746,los-angelos,2,2,1
68747,vaimor,2,2,1
68748,sidelnikov,2,2,1
68749,op-ed,8,6,4
68750,urologists,2,1,1
68751,ldu,2,1,1
68752,counselors,1,1,1
68753,ailments,4,4,2
68754,berkelman,1,1,1
68755,disease-causing,1,1,1
68756,berkleman,1,1,1
68757,lyme-disease,1,1,1
68758,flu-like,1,1,1
68759,ticks-they,1,1,1
68760,state-owned,2,2,2
68761,semirural,1,1,1
68762,berle,1,1,1
68763,unheard-of,5,5,2
68764,vacationer,1,1,1
68765,quadriplegia,1,1,1
68766,beehive,2,2,2
68767,insurers,24,14,3
68768,negligence,16,13,4
68769,maurer,3,2,2
68770,elkind,1,1,1
68771,plaintiffs,36,9,4
68772,outdoorsmen,1,1,1
68773,damminix,1,1,1
68774,pesticide,2,1,1
68775,ecohealth,1,1,1
68776,tick-killing,1,1,1
68777,mcginnis,1,1,1
68778,shenot,1,1,1
68779,kiilholma,1,1,1
68780,ih,5,3,3
68781,borrelia,2,1,1
68782,burgdorferi,3,1,1
68783,neuro-borreliosis,2,1,1
68784,urodynamic,2,1,1
68785,detrusor,3,1,1
68786,hyperreflexia,1,1,1
68787,areflexia,1,1,1
68788,sphincter,1,1,1
68789,dyssynergia,1,1,1
68790,electromyography,1,1,1
68791,urological,1,1,1
68792,convalescence,1,1,1
68793,protracted,2,2,2
68794,relapses,1,1,1
68795,neurogenic,1,1,1
68796,compost,5,2,2
68797,lyme-carrying,1,1,1
68798,cns,3,3,2
68799,migrans,1,1,1
68800,ifa,1,1,1
68801,pcr,1,1,1
68802,microbe,2,2,2
68803,lymenet-l,5,1,1
68804,x-yy,1,1,1
68805,setel,1,1,1
68806,carol-jane,1,1,1
68807,stolow,2,1,1
68808,proofreader,1,1,1
68809,umbilical,5,5,4
68810,hernias,7,3,1
68811,asymptomatically,1,1,1
68812,marsico,1,1,1
68813,non-steroid,1,1,1
68814,albuterol,1,1,1
68815,bronchodilator,1,1,1
68816,proventil-head,1,1,1
68817,asthmatic,5,5,1
68818,withdrawing,7,7,4
68819,secretaries,8,7,3
68820,extracurricular,2,1,1
68821,big-shot,1,1,1
68822,proof-reading,1,1,1
68823,pre-medicine,1,1,1
68824,involvements,1,1,1
68825,philanthropic,3,3,2
68826,self-appraisal,1,1,1
68827,what-have,1,1,1
68828,septum,1,1,1
68829,endoscopic,1,1,1
68830,ethmoid,1,1,1
68831,maxillary,1,1,1
68832,sphenoid,1,1,1
68833,septoplasty,1,1,1
68834,chronis,4,4,1
68835,herbologist,4,3,1
68836,iridologist,4,3,1
68837,chul-hee,1,1,1
68838,hygiene,9,8,2
68839,unimpeachible,1,1,1
68840,rau,2,1,1
68841,mandrel,1,1,1
68842,reamer,2,1,1
68843,unclog,1,1,1
68844,lascivious,1,1,1
68845,perused,1,1,1
68846,catelogs,1,1,1
68847,slender,1,1,1
68848,urethral,1,1,1
68849,nasoparynx,2,2,1
68850,carcenoma,2,2,1
68851,advacned,2,2,1
68852,toxoplasmosis,2,2,1
68853,symtoms,1,1,1
68854,teg,1,1,1
68855,cafeteria,7,5,4
68856,intensifies,1,1,1
68857,plummeted,1,1,1
68858,corned,1,1,1
68859,amoxicillin,1,1,1
68860,nizerol,1,1,1
68861,kwiatkowski,1,1,1
68862,nasopharyngeal,1,1,1
68863,caucasians,1,1,1
68864,palliative,1,1,1
68865,radiotherapy,1,1,1
68866,rehashed,1,1,1
68867,caregivers,1,1,1
68868,circumcise,2,2,2
68869,momentous,4,4,3
68870,scietific,1,1,1
68871,intercom,1,1,1
68872,transplantants,1,1,1
68873,bio-chemical,1,1,1
68874,habital,3,3,2
68875,kharkov,1,1,1
68876,iridology,5,3,1
68877,visualise,1,1,1
68878,hibernating,3,2,1
68879,uncoupler,1,1,1
68880,phosphorylation,1,1,1
68881,short-circuits,1,1,1
68882,mitochondria,1,1,1
68883,compensates,1,1,1
68884,swiping,1,1,1
68885,injectables,1,1,1
68886,paddle-like,1,1,1
68887,cleansing,82,59,5
68888,jenssen,2,2,1
68889,self-administered,2,2,1
68890,colonics,7,4,1
68891,debris-loosening,2,2,1
68892,boosts,2,2,1
68893,colema,4,2,1
68894,self-administration,2,2,1
68895,vitra-tox,2,2,1
68896,psyllium,2,2,1
68897,bulkiness,2,2,1
68898,protozoan,2,1,1
68899,protozoa,1,1,1
68900,placenta,1,1,1
68901,toxo,1,1,1
68902,litterbox,2,1,1
68903,usmle,1,1,1
68904,nbme,5,1,1
68905,circumcising,8,5,2
68906,cockhead,4,4,1
68907,mastubation,4,4,1
68908,imigran,1,1,1
68909,rehydrate,1,1,1
68910,early-warning,1,1,1
68911,kemotherapy,2,2,1
68912,low-brow,1,1,1
68913,de-ionized,1,1,1
68914,de-ionised,1,1,1
68915,urethra,1,1,1
68916,emt-d,8,8,4
68917,nremt,1,1,1
68918,appreciation,10,10,6
68919,wither,8,8,3
68920,chlorination,2,2,1
68921,urinals,4,4,1
68922,shortness,2,2,2
68923,sweatening,1,1,1
68924,palpitation,1,1,1
68925,stragne,1,1,1
68926,vasectomy,4,2,1
68927,vasectomized,2,2,1
68928,skagerberg,1,1,1
68929,mcats,2,2,1
68930,applicants,13,4,4
68931,academically,5,5,4
68932,wait-list,1,1,1
68933,interviewing,5,5,4
68934,mcat,2,1,1
68935,majored,1,1,1
68936,vehementy,1,1,1
68937,facultatively,1,1,1
68938,overgrow,1,1,1
68939,reoccurance,3,3,1
68940,recurrance,1,1,1
68941,adventerous,1,1,1
68942,electrophotography,2,1,1
68943,theosophist,1,1,1
68944,threfore,1,1,1
68945,lichtenberg,3,2,2
68946,ionization,1,1,1
68947,diagnostically,1,1,1
68948,eddington,3,3,3
68949,foot-in,1,1,1
68950,opporitunity,1,1,1
68951,schlumpf,3,3,1
68952,jackass,1,1,1
68953,feverfew,8,3,1
68954,harvested,2,2,2
68955,addicted,12,11,5
68956,twinkle,21,11,4
68957,recepive,1,1,1
68958,receipe,1,1,1
68959,tsp,1,1,1
68960,strainer,1,1,1
68961,consistancy,1,1,1
68962,cuc,1,1,1
68963,henrich,1,1,1
68964,phenomona,2,2,1
68965,krilian,4,2,1
68966,coronal,10,10,2
68967,vanhorne,3,3,2
68968,ragweed,1,1,1
68969,alflatoxin,1,1,1
68970,soared,1,1,1
68971,mevicore,3,1,1
68972,sgot,1,1,1
68973,ggtp,1,1,1
68974,offbase,1,1,1
68975,apprectiated,1,1,1
68976,kirlianed,1,1,1
68977,kirlianing,1,1,1
68978,kettenring,4,4,2
68979,recap,1,1,1
68980,middles,2,2,2
68981,premeds,1,1,1
68982,anti-anxiety,1,1,1
68983,thereapy,1,1,1
68984,hehehehe,1,1,1
68985,quesitons,2,2,2
68986,bracelet,6,1,1
68987,sabona,1,1,1
68988,posionous,5,5,1
68989,centipedes,12,6,1
68990,millipedes,11,5,1
68991,ugi,1,1,1
68992,schatzki,5,2,1
68993,heartburn,3,2,1
